#  Guess pulse generated by entanglement.pyc
#  Blackman pulse with E0 = 425 MHz
#               time [ns]           Re(ampl) [MHz]           Im(ampl) [MHz]
  1.49124562281140555E+02  1.50395006339672392E+02  0.00000000000000000E+00
  1.49224612306153062E+02  1.49716228973312980E+02  0.00000000000000000E+00
  1.49324662331165570E+02  1.49038742482728622E+02  0.00000000000000000E+00
  1.49424712356178077E+02  1.48362553849740237E+02  0.00000000000000000E+00
  1.49524762381190584E+02  1.47687670003560243E+02  0.00000000000000000E+00
  1.49624812406203091E+02  1.47014097820714966E+02  0.00000000000000000E+00
  1.49724862431215598E+02  1.46341844124966855E+02  0.00000000000000000E+00
  1.49824912456228105E+02  1.45670915687242086E+02  0.00000000000000000E+00
  1.49924962481240613E+02  1.45001319225557154E+02  0.00000000000000000E+00
  1.50025012506253120E+02  1.44333061404949717E+02  0.00000000000000000E+00
  1.50125062531265627E+02  1.43666148837410418E+02  0.00000000000000000E+00
  1.50225112556278134E+02  1.43000588081817995E+02  0.00000000000000000E+00
  1.50325162581290641E+02  1.42336385643874308E+02  0.00000000000000000E+00
  1.50425212606303148E+02  1.41673547976043892E+02  0.00000000000000000E+00
  1.50525262631315655E+02  1.41012081477493922E+02  0.00000000000000000E+00
  1.50625312656328163E+02  1.40351992494037688E+02  0.00000000000000000E+00
  1.50725362681340670E+02  1.39693287318078148E+02  0.00000000000000000E+00
  1.50825412706353177E+02  1.39035972188556229E+02  0.00000000000000000E+00
  1.50925462731365684E+02  1.38380053290898474E+02  0.00000000000000000E+00
  1.51025512756378191E+02  1.37725536756968864E+02  0.00000000000000000E+00
  1.51125562781390698E+02  1.37072428665022301E+02  0.00000000000000000E+00
  1.51225612806403205E+02  1.36420735039658780E+02  0.00000000000000000E+00
  1.51325662831415713E+02  1.35770461851782159E+02  0.00000000000000000E+00
  1.51425712856428220E+02  1.35121615018558430E+02  0.00000000000000000E+00
  1.51525762881440727E+02  1.34474200403378035E+02  0.00000000000000000E+00
  1.51625812906453234E+02  1.33828223815818973E+02  0.00000000000000000E+00
  1.51725862931465741E+02  1.33183691011613661E+02  0.00000000000000000E+00
  1.51825912956478248E+02  1.32540607692615481E+02  0.00000000000000000E+00
  1.51925962981490756E+02  1.31898979506769422E+02  0.00000000000000000E+00
  1.52026013006503263E+02  1.31258812048084565E+02  0.00000000000000000E+00
  1.52126063031515741E+02  1.30620110856607255E+02  0.00000000000000000E+00
  1.52226113056528249E+02  1.29982881418398193E+02  0.00000000000000000E+00
  1.52326163081540756E+02  1.29347129165510466E+02  0.00000000000000000E+00
  1.52426213106553263E+02  1.28712859475970021E+02  0.00000000000000000E+00
  1.52526263131565770E+02  1.28080077673758012E+02  0.00000000000000000E+00
  1.52626313156578277E+02  1.27448789028796384E+02  0.00000000000000000E+00
  1.52726363181590784E+02  1.26818998756933155E+02  0.00000000000000000E+00
  1.52826413206603291E+02  1.26190712019932107E+02  0.00000000000000000E+00
  1.52926463231615799E+02  1.25563933925464013E+02  0.00000000000000000E+00
  1.53026513256628306E+02  1.24938669527098625E+02  0.00000000000000000E+00
  1.53126563281640813E+02  1.24314923824300251E+02  0.00000000000000000E+00
  1.53226613306653320E+02  1.23692701762425528E+02  0.00000000000000000E+00
  1.53326663331665827E+02  1.23072008232721373E+02  0.00000000000000000E+00
  1.53426713356678334E+02  1.22452848072327512E+02  0.00000000000000000E+00
  1.53526763381690841E+02  1.21835226064279055E+02  0.00000000000000000E+00
  1.53626813406703349E+02  1.21219146937512036E+02  0.00000000000000000E+00
  1.53726863431715856E+02  1.20604615366871798E+02  0.00000000000000000E+00
  1.53826913456728363E+02  1.19991635973121262E+02  0.00000000000000000E+00
  1.53926963481740870E+02  1.19380213322953495E+02  0.00000000000000000E+00
  1.54027013506753377E+02  1.18770351929005557E+02  0.00000000000000000E+00
  1.54127063531765884E+02  1.18162056249873586E+02  0.00000000000000000E+00
  1.54227113556778392E+02  1.17555330690131100E+02  0.00000000000000000E+00
  1.54327163581790899E+02  1.16950179600348690E+02  0.00000000000000000E+00
  1.54427213606803406E+02  1.16346607277116775E+02  0.00000000000000000E+00
  1.54527263631815913E+02  1.15744617963068308E+02  0.00000000000000000E+00
  1.54627313656828420E+02  1.15144215846905695E+02  0.00000000000000000E+00
  1.54727363681840927E+02  1.14545405063429072E+02  0.00000000000000000E+00
  1.54827413706853434E+02  1.13948189693565624E+02  0.00000000000000000E+00
  1.54927463731865942E+02  1.13352573764402919E+02  0.00000000000000000E+00
  1.55027513756878449E+02  1.12758561249221913E+02  0.00000000000000000E+00
  1.55127563781890956E+02  1.12166156067533990E+02  0.00000000000000000E+00
  1.55227613806903463E+02  1.11575362085119508E+02  0.00000000000000000E+00
  1.55327663831915970E+02  1.10986183114067160E+02  0.00000000000000000E+00
  1.55427713856928449E+02  1.10398622912817117E+02  0.00000000000000000E+00
  1.55527763881940956E+02  1.09812685186205115E+02  0.00000000000000000E+00
  1.55627813906953463E+02  1.09228373585508905E+02  0.00000000000000000E+00
  1.55727863931965970E+02  1.08645691708496457E+02  0.00000000000000000E+00
  1.55827913956978477E+02  1.08064643099476925E+02  0.00000000000000000E+00
  1.55927963981990985E+02  1.07485231249352097E+02  0.00000000000000000E+00
  1.56028014007003492E+02  1.06907459595671995E+02  0.00000000000000000E+00
  1.56128064032015999E+02  1.06331331522690149E+02  0.00000000000000000E+00
  1.56228114057028506E+02  1.05756850361422622E+02  0.00000000000000000E+00
  1.56328164082041013E+02  1.05184019389708183E+02  0.00000000000000000E+00
  1.56428214107053520E+02  1.04612841832271187E+02  0.00000000000000000E+00
  1.56528264132066028E+02  1.04043320860785002E+02  0.00000000000000000E+00
  1.56628314157078535E+02  1.03475459593939078E+02  0.00000000000000000E+00
  1.56728364182091042E+02  1.02909261097506700E+02  0.00000000000000000E+00
  1.56828414207103549E+02  1.02344728384416129E+02  0.00000000000000000E+00
  1.56928464232116056E+02  1.01781864414821598E+02  0.00000000000000000E+00
  1.57028514257128563E+02  1.01220672096178703E+02  0.00000000000000000E+00
  1.57128564282141070E+02  1.00661154283319490E+02  0.00000000000000000E+00
  1.57228614307153578E+02  1.00103313778531088E+02  0.00000000000000000E+00
  1.57328664332166085E+02  9.95471533316359825E+01  0.00000000000000000E+00
  1.57428714357178592E+02  9.89926756400731449E+01  0.00000000000000000E+00
  1.57528764382191099E+02  9.84398833489829030E+01  0.00000000000000000E+00
  1.57628814407203606E+02  9.78887790512918912E+01  0.00000000000000000E+00
  1.57728864432216113E+02  9.73393652878010442E+01  0.00000000000000000E+00
  1.57828914457228620E+02  9.67916445472759079E+01  0.00000000000000000E+00
  1.57928964482241128E+02  9.62456192665372043E+01  0.00000000000000000E+00
  1.58029014507253635E+02  9.57012918305547657E+01  0.00000000000000000E+00
  1.58129064532266142E+02  9.51586645725430458E+01  0.00000000000000000E+00
  1.58229114557278649E+02  9.46177397740578812E+01  0.00000000000000000E+00
  1.58329164582291156E+02  9.40785196650965361E+01  0.00000000000000000E+00
  1.58429214607303663E+02  9.35410064241975334E+01  0.00000000000000000E+00
  1.58529264632316142E+02  9.30052021785449057E+01  0.00000000000000000E+00
  1.58629314657328649E+02  9.24711090040712946E+01  0.00000000000000000E+00
  1.58729364682341156E+02  9.19387289255664939E+01  0.00000000000000000E+00
  1.58829414707353664E+02  9.14080639167844282E+01  0.00000000000000000E+00
  1.58929464732366171E+02  9.08791159005542681E+01  0.00000000000000000E+00
  1.59029514757378678E+02  9.03518867488922837E+01  0.00000000000000000E+00
  1.59129564782391185E+02  8.98263782831164832E+01  0.00000000000000000E+00
  1.59229614807403692E+02  8.93025922739615794E+01  0.00000000000000000E+00
  1.59329664832416199E+02  8.87805304416971239E+01  0.00000000000000000E+00
  1.59429714857428706E+02  8.82601944562475182E+01  0.00000000000000000E+00
  1.59529764882441214E+02  8.77415859373123084E+01  0.00000000000000000E+00
  1.59629814907453721E+02  8.72247064544904021E+01  0.00000000000000000E+00
  1.59729864932466228E+02  8.67095575274041153E+01  0.00000000000000000E+00
  1.59829914957478735E+02  8.61961406258262599E+01  0.00000000000000000E+00
  1.59929964982491242E+02  8.56844571698091357E+01  0.00000000000000000E+00
  1.60030015007503749E+02  8.51745085298139344E+01  0.00000000000000000E+00
  1.60130065032516256E+02  8.46662960268432130E+01  0.00000000000000000E+00
  1.60230115057528764E+02  8.41598209325752435E+01  0.00000000000000000E+00
  1.60330165082541271E+02  8.36550844694987461E+01  0.00000000000000000E+00
  1.60430215107553778E+02  8.31520878110507056E+01  0.00000000000000000E+00
  1.60530265132566285E+02  8.26508320817552828E+01  0.00000000000000000E+00
  1.60630315157578792E+02  8.21513183573651276E+01  0.00000000000000000E+00
  1.60730365182591299E+02  8.16535476650032308E+01  0.00000000000000000E+00
  1.60830415207603806E+02  8.11575209833074780E+01  0.00000000000000000E+00
  1.60930465232616314E+02  8.06632392425770774E+01  0.00000000000000000E+00
  1.61030515257628821E+02  8.01707033249193444E+01  0.00000000000000000E+00
  1.61130565282641328E+02  7.96799140644002790E+01  0.00000000000000000E+00
  1.61230615307653835E+02  7.91908722471945055E+01  0.00000000000000000E+00
  1.61330665332666342E+02  7.87035786117386209E+01  0.00000000000000000E+00
  1.61430715357678849E+02  7.82180338488859945E+01  0.00000000000000000E+00
  1.61530765382691357E+02  7.77342386020619216E+01  0.00000000000000000E+00
  1.61630815407703864E+02  7.72521934674225150E+01  0.00000000000000000E+00
  1.61730865432716371E+02  7.67718989940132275E+01  0.00000000000000000E+00
  1.61830915457728850E+02  7.62933556839304998E+01  0.00000000000000000E+00
  1.61930965482741357E+02  7.58165639924837365E+01  0.00000000000000000E+00
  1.62031015507753864E+02  7.53415243283610465E+01  0.00000000000000000E+00
  1.62131065532766371E+02  7.48682370537936919E+01  0.00000000000000000E+00
  1.62231115557778878E+02  7.43967024847243721E+01  0.00000000000000000E+00
  1.62331165582791385E+02  7.39269208909766746E+01  0.00000000000000000E+00
  1.62431215607803892E+02  7.34588924964249941E+01  0.00000000000000000E+00
  1.62531265632816400E+02  7.29926174791678335E+01  0.00000000000000000E+00
  1.62631315657828907E+02  7.25280959717009210E+01  0.00000000000000000E+00
  1.62731365682841414E+02  7.20653280610931972E+01  0.00000000000000000E+00
  1.62831415707853921E+02  7.16043137891637116E+01  0.00000000000000000E+00
  1.62931465732866428E+02  7.11450531526601111E+01  0.00000000000000000E+00
  1.63031515757878935E+02  7.06875461034393169E+01  0.00000000000000000E+00
  1.63131565782891442E+02  7.02317925486484143E+01  0.00000000000000000E+00
  1.63231615807903950E+02  6.97777923509083990E+01  0.00000000000000000E+00
  1.63331665832916457E+02  6.93255453284984640E+01  0.00000000000000000E+00
  1.63431715857928964E+02  6.88750512555433261E+01  0.00000000000000000E+00
  1.63531765882941471E+02  6.84263098621993322E+01  0.00000000000000000E+00
  1.63631815907953978E+02  6.79793208348446996E+01  0.00000000000000000E+00
  1.63731865932966485E+02  6.75340838162700265E+01  0.00000000000000000E+00
  1.63831915957978993E+02  6.70905984058702103E+01  0.00000000000000000E+00
  1.63931965982991500E+02  6.66488641598385811E+01  0.00000000000000000E+00
  1.64032016008004007E+02  6.62088805913615346E+01  0.00000000000000000E+00
  1.64132066033016514E+02  6.57706471708149820E+01  0.00000000000000000E+00
  1.64232116058029021E+02  6.53341633259624643E+01  0.00000000000000000E+00
  1.64332166083041528E+02  6.48994284421544734E+01  0.00000000000000000E+00
  1.64432216108054035E+02  6.44664418625295781E+01  0.00000000000000000E+00
  1.64532266133066543E+02  6.40352028882158351E+01  0.00000000000000000E+00
  1.64632316158079050E+02  6.36057107785350055E+01  0.00000000000000000E+00
  1.64732366183091557E+02  6.31779647512069644E+01  0.00000000000000000E+00
  1.64832416208104064E+02  6.27519639825570934E+01  0.00000000000000000E+00
  1.64932466233116543E+02  6.23277076077226226E+01  0.00000000000000000E+00
  1.65032516258129050E+02  6.19051947208621343E+01  0.00000000000000000E+00
  1.65132566283141557E+02  6.14844243753662880E+01  0.00000000000000000E+00
  1.65232616308154064E+02  6.10653955840696128E+01  0.00000000000000000E+00
  1.65332666333166571E+02  6.06481073194628522E+01  0.00000000000000000E+00
  1.65432716358179078E+02  6.02325585139078399E+01  0.00000000000000000E+00
  1.65532766383191586E+02  5.98187480598530357E+01  0.00000000000000000E+00
  1.65632816408204093E+02  5.94066748100502551E+01  0.00000000000000000E+00
  1.65732866433216600E+02  5.89963375777737795E+01  0.00000000000000000E+00
  1.65832916458229107E+02  5.85877351370384929E+01  0.00000000000000000E+00
  1.65932966483241614E+02  5.81808662228215923E+01  0.00000000000000000E+00
  1.66033016508254121E+02  5.77757295312843127E+01  0.00000000000000000E+00
  1.66133066533266629E+02  5.73723237199951370E+01  0.00000000000000000E+00
  1.66233116558279136E+02  5.69706474081545764E+01  0.00000000000000000E+00
  1.66333166583291643E+02  5.65706991768206109E+01  0.00000000000000000E+00
  1.66433216608304150E+02  5.61724775691355021E+01  0.00000000000000000E+00
  1.66533266633316657E+02  5.57759810905540689E+01  0.00000000000000000E+00
  1.66633316658329164E+02  5.53812082090729447E+01  0.00000000000000000E+00
  1.66733366683341671E+02  5.49881573554613183E+01  0.00000000000000000E+00
  1.66833416708354179E+02  5.45968269234920740E+01  0.00000000000000000E+00
  1.66933466733366686E+02  5.42072152701748706E+01  0.00000000000000000E+00
  1.67033516758379193E+02  5.38193207159901306E+01  0.00000000000000000E+00
  1.67133566783391700E+02  5.34331415451237746E+01  0.00000000000000000E+00
  1.67233616808404207E+02  5.30486760057043725E+01  0.00000000000000000E+00
  1.67333666833416714E+02  5.26659223100390719E+01  0.00000000000000000E+00
  1.67433716858429221E+02  5.22848786348528805E+01  0.00000000000000000E+00
  1.67533766883441729E+02  5.19055431215280834E+01  0.00000000000000000E+00
  1.67633816908454236E+02  5.15279138763444777E+01  0.00000000000000000E+00
  1.67733866933466743E+02  5.11519889707215611E+01  0.00000000000000000E+00
  1.67833916958479250E+02  5.07777664414608694E+01  0.00000000000000000E+00
  1.67933966983491757E+02  5.04052442909895504E+01  0.00000000000000000E+00
  1.68034017008504264E+02  5.00344204876055301E+01  0.00000000000000000E+00
  1.68134067033516772E+02  4.96652929657229549E+01  0.00000000000000000E+00
  1.68234117058529250E+02  4.92978596261196884E+01  0.00000000000000000E+00
  1.68334167083541757E+02  4.89321183361838976E+01  0.00000000000000000E+00
  1.68434217108554265E+02  4.85680669301640648E+01  0.00000000000000000E+00
  1.68534267133566772E+02  4.82057032094180329E+01  0.00000000000000000E+00
  1.68634317158579279E+02  4.78450249426641889E+01  0.00000000000000000E+00
  1.68734367183591786E+02  4.74860298662329257E+01  0.00000000000000000E+00
  1.68834417208604293E+02  4.71287156843191468E+01  0.00000000000000000E+00
  1.68934467233616800E+02  4.67730800692359878E+01  0.00000000000000000E+00
  1.69034517258629307E+02  4.64191206616692753E+01  0.00000000000000000E+00
  1.69134567283641815E+02  4.60668350709331591E+01  0.00000000000000000E+00
  1.69234617308654322E+02  4.57162208752259147E+01  0.00000000000000000E+00
  1.69334667333666829E+02  4.53672756218874724E+01  0.00000000000000000E+00
  1.69434717358679336E+02  4.50199968276572662E+01  0.00000000000000000E+00
  1.69534767383691843E+02  4.46743819789331269E+01  0.00000000000000000E+00
  1.69634817408704350E+02  4.43304285320316396E+01  0.00000000000000000E+00
  1.69734867433716857E+02  4.39881339134476121E+01  0.00000000000000000E+00
  1.69834917458729365E+02  4.36474955201162942E+01  0.00000000000000000E+00
  1.69934967483741872E+02  4.33085107196754180E+01  0.00000000000000000E+00
  1.70035017508754379E+02  4.29711768507279146E+01  0.00000000000000000E+00
  1.70135067533766886E+02  4.26354912231066336E+01  0.00000000000000000E+00
  1.70235117558779393E+02  4.23014511181377202E+01  0.00000000000000000E+00
  1.70335167583791900E+02  4.19690537889066562E+01  0.00000000000000000E+00
  1.70435217608804408E+02  4.16382964605242805E+01  0.00000000000000000E+00
  1.70535267633816915E+02  4.13091763303935764E+01  0.00000000000000000E+00
  1.70635317658829422E+02  4.09816905684774540E+01  0.00000000000000000E+00
  1.70735367683841929E+02  4.06558363175666244E+01  0.00000000000000000E+00
  1.70835417708854436E+02  4.03316106935488961E+01  0.00000000000000000E+00
  1.70935467733866943E+02  4.00090107856786830E+01  0.00000000000000000E+00
  1.71035517758879450E+02  3.96880336568477006E+01  0.00000000000000000E+00
  1.71135567783891958E+02  3.93686763438557108E+01  0.00000000000000000E+00
  1.71235617808904465E+02  3.90509358576821626E+01  0.00000000000000000E+00
  1.71335667833916943E+02  3.87348091837587489E+01  0.00000000000000000E+00
  1.71435717858929451E+02  3.84202932822419214E+01  0.00000000000000000E+00
  1.71535767883941958E+02  3.81073850882873444E+01  0.00000000000000000E+00
  1.71635817908954465E+02  3.77960815123231839E+01  0.00000000000000000E+00
  1.71735867933966972E+02  3.74863794403252797E+01  0.00000000000000000E+00
  1.71835917958979479E+02  3.71782757340923808E+01  0.00000000000000000E+00
  1.71935967983991986E+02  3.68717672315226537E+01  0.00000000000000000E+00
  1.72036018009004493E+02  3.65668507468891022E+01  0.00000000000000000E+00
  1.72136068034017001E+02  3.62635230711174543E+01  0.00000000000000000E+00
  1.72236118059029508E+02  3.59617809720633730E+01  0.00000000000000000E+00
  1.72336168084042015E+02  3.56616211947905697E+01  0.00000000000000000E+00
  1.72436218109054522E+02  3.53630404618495930E+01  0.00000000000000000E+00
  1.72536268134067029E+02  3.50660354735567878E+01  0.00000000000000000E+00
  1.72636318159079536E+02  3.47706029082736237E+01  0.00000000000000000E+00
  1.72736368184092044E+02  3.44767394226870607E+01  0.00000000000000000E+00
  1.72836418209104551E+02  3.41844416520898164E+01  0.00000000000000000E+00
  1.72936468234117058E+02  3.38937062106616622E+01  0.00000000000000000E+00
  1.73036518259129565E+02  3.36045296917502796E+01  0.00000000000000000E+00
  1.73136568284142072E+02  3.33169086681533813E+01  0.00000000000000000E+00
  1.73236618309154579E+02  3.30308396924008889E+01  0.00000000000000000E+00
  1.73336668334167086E+02  3.27463192970371537E+01  0.00000000000000000E+00
  1.73436718359179594E+02  3.24633439949049034E+01  0.00000000000000000E+00
  1.73536768384192101E+02  3.21819102794272283E+01  0.00000000000000000E+00
  1.73636818409204608E+02  3.19020146248922494E+01  0.00000000000000000E+00
  1.73736868434217115E+02  3.16236534867367816E+01  0.00000000000000000E+00
  1.73836918459229622E+02  3.13468233018306677E+01  0.00000000000000000E+00
  1.73936968484242129E+02  3.10715204887619976E+01  0.00000000000000000E+00
  1.74037018509254636E+02  3.07977414481212115E+01  0.00000000000000000E+00
  1.74137068534267144E+02  3.05254825627870332E+01  0.00000000000000000E+00
  1.74237118559279651E+02  3.02547401982118345E+01  0.00000000000000000E+00
  1.74337168584292158E+02  2.99855107027073444E+01  0.00000000000000000E+00
  1.74437218609304665E+02  2.97177904077311545E+01  0.00000000000000000E+00
  1.74537268634317172E+02  2.94515756281725238E+01  0.00000000000000000E+00
  1.74637318659329651E+02  2.91868626626392889E+01  0.00000000000000000E+00
  1.74737368684342158E+02  2.89236477937441521E+01  0.00000000000000000E+00
  1.74837418709354665E+02  2.86619272883927039E+01  0.00000000000000000E+00
  1.74937468734367172E+02  2.84016973980694125E+01  0.00000000000000000E+00
  1.75037518759379680E+02  2.81429543591255609E+01  0.00000000000000000E+00
  1.75137568784392187E+02  2.78856943930667249E+01  0.00000000000000000E+00
  1.75237618809404694E+02  2.76299137068402132E+01  0.00000000000000000E+00
  1.75337668834417201E+02  2.73756084931233730E+01  0.00000000000000000E+00
  1.75437718859429708E+02  2.71227749306108805E+01  0.00000000000000000E+00
  1.75537768884442215E+02  2.68714091843031930E+01  0.00000000000000000E+00
  1.75637818909454722E+02  2.66215074057945209E+01  0.00000000000000000E+00
  1.75737868934467230E+02  2.63730657335612904E+01  0.00000000000000000E+00
  1.75837918959479737E+02  2.61260802932502756E+01  0.00000000000000000E+00
  1.75937968984492244E+02  2.58805471979669335E+01  0.00000000000000000E+00
  1.76038019009504751E+02  2.56364625485639053E+01  0.00000000000000000E+00
  1.76138069034517258E+02  2.53938224339295395E+01  0.00000000000000000E+00
  1.76238119059529765E+02  2.51526229312761629E+01  0.00000000000000000E+00
  1.76338169084542272E+02  2.49128601064291963E+01  0.00000000000000000E+00
  1.76438219109554780E+02  2.46745300141147617E+01  0.00000000000000000E+00
  1.76538269134567287E+02  2.44376286982488011E+01  0.00000000000000000E+00
  1.76638319159579794E+02  2.42021521922253626E+01  0.00000000000000000E+00
  1.76738369184592301E+02  2.39680965192049911E+01  0.00000000000000000E+00
  1.76838419209604808E+02  2.37354576924033296E+01  0.00000000000000000E+00
  1.76938469234617315E+02  2.35042317153790812E+01  0.00000000000000000E+00
  1.77038519259629822E+02  2.32744145823224784E+01  0.00000000000000000E+00
  1.77138569284642330E+02  2.30460022783433551E+01  0.00000000000000000E+00
  1.77238619309654837E+02  2.28189907797592895E+01  0.00000000000000000E+00
  1.77338669334667344E+02  2.25933760543835120E+01  0.00000000000000000E+00
  1.77438719359679851E+02  2.23691540618125835E+01  0.00000000000000000E+00
  1.77538769384692358E+02  2.21463207537141464E+01  0.00000000000000000E+00
  1.77638819409704865E+02  2.19248720741144609E+01  0.00000000000000000E+00
  1.77738869434717344E+02  2.17048039596857905E+01  0.00000000000000000E+00
  1.77838919459729851E+02  2.14861123400334897E+01  0.00000000000000000E+00
  1.77938969484742358E+02  2.12687931379830175E+01  0.00000000000000000E+00
  1.78039019509754866E+02  2.10528422698667050E+01  0.00000000000000000E+00
  1.78139069534767373E+02  2.08382556458104631E+01  0.00000000000000000E+00
  1.78239119559779880E+02  2.06250291700199924E+01  0.00000000000000000E+00
  1.78339169584792387E+02  2.04131587410667379E+01  0.00000000000000000E+00
  1.78439219609804894E+02  2.02026402521740067E+01  0.00000000000000000E+00
  1.78539269634817401E+02  1.99934695915024356E+01  0.00000000000000000E+00
  1.78639319659829908E+02  1.97856426424351355E+01  0.00000000000000000E+00
  1.78739369684842416E+02  1.95791552838632512E+01  0.00000000000000000E+00
  1.78839419709854923E+02  1.93740033904698912E+01  0.00000000000000000E+00
  1.78939469734867430E+02  1.91701828330150761E+01  0.00000000000000000E+00
  1.79039519759879937E+02  1.89676894786196009E+01  0.00000000000000000E+00
  1.79139569784892444E+02  1.87665191910487614E+01  0.00000000000000000E+00
  1.79239619809904951E+02  1.85666678309959892E+01  0.00000000000000000E+00
  1.79339669834917459E+02  1.83681312563654267E+01  0.00000000000000000E+00
  1.79439719859929966E+02  1.81709053225547699E+01  0.00000000000000000E+00
  1.79539769884942473E+02  1.79749858827376876E+01  0.00000000000000000E+00
  1.79639819909954980E+02  1.77803687881454451E+01  0.00000000000000000E+00
  1.79739869934967487E+02  1.75870498883483002E+01  0.00000000000000000E+00
  1.79839919959979994E+02  1.73950250315366404E+01  0.00000000000000000E+00
  1.79939969984992501E+02  1.72042900648015120E+01  0.00000000000000000E+00
  1.80040020010005009E+02  1.70148408344145778E+01  0.00000000000000000E+00
  1.80140070035017516E+02  1.68266731861082093E+01  0.00000000000000000E+00
  1.80240120060030023E+02  1.66397829653541010E+01  0.00000000000000000E+00
  1.80340170085042530E+02  1.64541660176422191E+01  0.00000000000000000E+00
  1.80440220110055037E+02  1.62698181887590785E+01  0.00000000000000000E+00
  1.80540270135067544E+02  1.60867353250651739E+01  0.00000000000000000E+00
  1.80640320160080051E+02  1.59049132737724932E+01  0.00000000000000000E+00
  1.80740370185092559E+02  1.57243478832207213E+01  0.00000000000000000E+00
  1.80840420210105066E+02  1.55450350031535507E+01  0.00000000000000000E+00
  1.80940470235117573E+02  1.53669704849940860E+01  0.00000000000000000E+00
  1.81040520260130052E+02  1.51901501821199876E+01  0.00000000000000000E+00
  1.81140570285142559E+02  1.50145699501375027E+01  0.00000000000000000E+00
  1.81240620310155066E+02  1.48402256471553926E+01  0.00000000000000000E+00
  1.81340670335167573E+02  1.46671131340581731E+01  0.00000000000000000E+00
  1.81440720360180080E+02  1.44952282747783592E+01  0.00000000000000000E+00
  1.81540770385192587E+02  1.43245669365687505E+01  0.00000000000000000E+00
  1.81640820410205095E+02  1.41551249902733272E+01  0.00000000000000000E+00
  1.81740870435217602E+02  1.39868983105980433E+01  0.00000000000000000E+00
  1.81840920460230109E+02  1.38198827763805987E+01  0.00000000000000000E+00
  1.81940970485242616E+02  1.36540742708599918E+01  0.00000000000000000E+00
  1.82041020510255123E+02  1.34894686819448033E+01  0.00000000000000000E+00
  1.82141070535267630E+02  1.33260619024811131E+01  0.00000000000000000E+00
  1.82241120560280137E+02  1.31638498305196432E+01  0.00000000000000000E+00
  1.82341170585292645E+02  1.30028283695822893E+01  0.00000000000000000E+00
  1.82441220610305152E+02  1.28429934289276009E+01  0.00000000000000000E+00
  1.82541270635317659E+02  1.26843409238161229E+01  0.00000000000000000E+00
  1.82641320660330166E+02  1.25268667757740388E+01  0.00000000000000000E+00
  1.82741370685342673E+02  1.23705669128568854E+01  0.00000000000000000E+00
  1.82841420710355180E+02  1.22154372699121474E+01  0.00000000000000000E+00
  1.82941470735367687E+02  1.20614737888410470E+01  0.00000000000000000E+00
  1.83041520760380195E+02  1.19086724188596360E+01  0.00000000000000000E+00
  1.83141570785392702E+02  1.17570291167589076E+01  0.00000000000000000E+00
  1.83241620810405209E+02  1.16065398471641590E+01  0.00000000000000000E+00
  1.83341670835417716E+02  1.14572005827937513E+01  0.00000000000000000E+00
  1.83441720860430223E+02  1.13090073047164346E+01  0.00000000000000000E+00
  1.83541770885442730E+02  1.11619560026086031E+01  0.00000000000000000E+00
  1.83641820910455237E+02  1.10160426750098743E+01  0.00000000000000000E+00
  1.83741870935467745E+02  1.08712633295783370E+01  0.00000000000000000E+00
  1.83841920960480252E+02  1.07276139833447370E+01  0.00000000000000000E+00
  1.83941970985492759E+02  1.05850906629656230E+01  0.00000000000000000E+00
  1.84042021010505266E+02  1.04436894049760784E+01  0.00000000000000000E+00
  1.84142071035517745E+02  1.03034062560406010E+01  0.00000000000000000E+00
  1.84242121060530252E+02  1.01642372732038702E+01  0.00000000000000000E+00
  1.84342171085542759E+02  1.00261785241403469E+01  0.00000000000000000E+00
  1.84442221110555266E+02  9.88922608740286968E+00  0.00000000000000000E+00
  1.84542271135567773E+02  9.75337605267005969E+00  0.00000000000000000E+00
  1.84642321160580281E+02  9.61862452099305365E+00  0.00000000000000000E+00
  1.84742371185592788E+02  9.48496760504123237E+00  0.00000000000000000E+00
  1.84842421210605295E+02  9.35240142934663155E+00  0.00000000000000000E+00
  1.84942471235617802E+02  9.22092213054797227E+00  0.00000000000000000E+00
  1.85042521260630309E+02  9.09052585763274301E+00  0.00000000000000000E+00
  1.85142571285642816E+02  8.96120877217906653E+00  0.00000000000000000E+00
  1.85242621310655323E+02  8.83296704859616710E+00  0.00000000000000000E+00
  1.85342671335667831E+02  8.70579687436380034E+00  0.00000000000000000E+00
  1.85442721360680338E+02  8.57969445027072730E+00  0.00000000000000000E+00
  1.85542771385692845E+02  8.45465599065190254E+00  0.00000000000000000E+00
  1.85642821410705352E+02  8.33067772362475445E+00  0.00000000000000000E+00
  1.85742871435717859E+02  8.20775589132447259E+00  0.00000000000000000E+00
  1.85842921460730366E+02  8.08588675013777980E+00  0.00000000000000000E+00
  1.85942971485742873E+02  7.96506657093608617E+00  0.00000000000000000E+00
  1.86043021510755381E+02  7.84529163930710638E+00  0.00000000000000000E+00
  1.86143071535767888E+02  7.72655825578556232E+00  0.00000000000000000E+00
  1.86243121560780395E+02  7.60886273608276298E+00  0.00000000000000000E+00
  1.86343171585792902E+02  7.49220141131477835E+00  0.00000000000000000E+00
  1.86443221610805409E+02  7.37657062822996679E+00  0.00000000000000000E+00
  1.86543271635817916E+02  7.26196674943454745E+00  0.00000000000000000E+00
  1.86643321660830424E+02  7.14838615361763896E+00  0.00000000000000000E+00
